ID,Name,Gender,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
14211,Marit Bouwmeester,F,24,177,68,Netherlands,NED,2012 Summer,2012,Summer,London,Sailing,Sailing Women's One Person Dinghy,Silver
14299,Shannon Leigh Boxx,F,35,172,67,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
14706,Scott Brash,M,26,171,64,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Jumping  Team,Gold
14899,Karoline Charlotte Dyhre Breivang,F,32,172,NA,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
14930,Sebastian Brendel,M,24,192,92,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Canadian Singles  1 000 metres,Gold
14972,Julie Bresset,F,23,167,53,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Mountainbike  Cross-Country,Gold
15128,Julius Brink,M,30,186,85,Germany-1,GER,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
15182,Matthew Brittain,M,25,186,70,South Africa,RSA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
15216,Brittany Broben,F,16,163,52,Australia,AUS,2012 Summer,2012,Summer,London,Diving,Diving Women's Platform,Silver
15406,Kristina Brring-Sprehe,F,25,168,54,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Dressage  Team,Silver
15488,"Christopher Deon ""Chris"" Brown",M,33,178,75,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
15538,Jeremiah Brown,M,26,198,106,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
15599,Victoria Brown,F,26,183,76,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
15627,Alistair Edward Brownlee,M,24,184,70,Great Britain,GBR,2012 Summer,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,Gold
15628,"Jonathan Callum ""Jonny"" Brownlee",M,22,181,70,Great Britain,GBR,2012 Summer,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,Bronze
15791,"Bruno ""Bruninho"" Mossa de Rezende",M,26,190,76,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Silver
15880,"Robert Charles ""Bob"" Bryan",M,34,193,92,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Gold
15882,"Michael Carl ""Mike"" Bryan",M,34,191,87,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,Bronze
15882,"Michael Carl ""Mike"" Bryan",M,34,191,87,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Gold
15889,Karina Louise Bryant,F,33,185,109,Great Britain,GBR,2012 Summer,2012,Summer,London,Judo,Judo Women's Heavyweight,Bronze
15890,Kelci Marie Bryant,F,23,160,61,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Springboard,Silver
15891,Kobe Bean Bryant,M,33,198,100,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
15932,Yelyzaveta Viktorivna Bryzhina,F,22,173,63,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
15947,Ashley Brzozowicz,F,29,176,75,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
16173,Rachel Marie Buehler (-Van Hollebeke),F,26,165,65,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
16330,Anela Bulatovi,F,25,175,67,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver
16332,Katarina Bulatovi,F,27,186,71,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver
16353,Diana Laura Bulimar,F,16,140,NA,Romania,ROU,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
16359,Ivan Buljubai,M,24,198,108,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16402,Gamze Bulut,F,19,166,48,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 1 500 metres,Silver
16445,Denis Bunti,M,29,NA,NA,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze
16536,Nathan Burgers,M,33,185,82,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
16584,Damir Buri,M,31,205,115,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16614,Steven James Burke,M,24,183,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Team Pursuit  4 000 metres,Gold
16645,Peter Burling,M,21,186,82,New Zealand,NZL,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,Silver
16698,Marc Burns,M,29,183,91,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
16733,Jordan Ernest Burroughs,M,24,171,79,United States,USA,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Middleweight  Freestyle,Gold
16843,Andro Bulje,M,26,200,115,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
16907,Aleksandr Anatolyevich Butko,M,26,198,97,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
16974,Matthew Butturini,M,24,181,81,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
17095,James Andrew Byrnes,M,29,200,93,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
17146,Alba Mara Cabello Rodilla,F,26,163,47,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
17258,Erin Jane Cafaro (-McKenzie),F,29,175,73,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
17299,Cai Yun,M,32,181,68,China-1,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Doubles,Gold
17338,Asl akr (-Alptekin),F,26,168,50,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 1 500 metres,Gold
17348,David Cal Figueroa,M,29,183,86,Spain,ESP,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Canadian Singles  1 000 metres,Silver
17351,Lucas Calabrese,M,25,168,60,Argentina,ARG,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,Bronze
17402,Jos Manuel Caldern Borrallo,M,30,191,90,Spain,ESP,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
17478,Emmanuel Earl Callender,M,28,189,86,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
17519,Schillonie Calvert,F,23,166,57,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
17591,"Elizabeth Folake ""Liz"" Cambage",F,20,203,98,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
17593,Ivn Cambar Rodrguez,M,28,163,77,Cuba,CUB,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Middleweight,Bronze
17656,Roberto Cammarelle,M,31,190,101.5,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Super-Heavyweight,Silver
17678,Alan Campbell,M,29,191,96,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,Bronze
17687,Cate Natalie Campbell,F,20,186,67,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
17732,Luke Campbell,M,24,175,NA,Great Britain,GBR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,Gold
17755,Veronica Angella Campbell-Brown,F,30,168,58,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres,Bronze
17755,Veronica Angella Campbell-Brown,F,30,168,58,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
17815,Niccol Campriani,M,24,177,80,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Air Rifle  10 metres,Silver
17815,Niccol Campriani,M,24,177,80,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Small-Bore Rifle  Three Positions  50 metres,Gold
18005,Cao Yuan,M,17,160,42,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Platform,Gold
18007,Cao Zhongrong,M,30,180,73,China,CHN,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
18083,Corina Oana Cprioriu,F,26,161,57,Romania,ROU,2012 Summer,2012,Summer,London,Judo,Judo Women's Lightweight,Silver
18150,Ona Carbonell Ballestero,F,22,174,54,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
18150,Ona Carbonell Ballestero,F,22,174,54,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
18264,Gillian Carleton,F,22,179,68,Canada,CAN,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Bronze
18563,Lisa Carrington,F,23,168,63,New Zealand,NZL,2012 Summer,2012,Summer,London,Canoeing,Canoeing Women's Kayak Singles  200 metres,Gold
18581,Joel Carroll,M,25,184,89,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
18656,Nesta Carter,M,26,178,70,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
18811,"Swintayla Marie ""Swin"" Cash",F,32,185,74,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
18840,Andrea Cassar,M,28,193,93,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,Fencing Men's Foil  Team,Gold
19044,Tamika Devonne Catchings,F,33,185,77,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
19132,Martina Cavallero,F,22,163,58,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
19407,Giovanni Cernogoraz,M,29,186,90,Croatia,CRO,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,Gold
19634,Peter Chambers,M,22,186,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
19636,Richard Scott Chambers,M,27,183,74,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
19736,Tyson Cleotis Chandler,M,29,216,107,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
19779,Chang Si,F,25,170,56,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
19837,Candace Marie Margaret Chapman,F,29,169,59,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
19847,James Jonathan Chapman,M,32,190,92,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Silver
19875,Germain Louis Marcel Chardin,M,29,195,90,France,FRA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Silver
19898,Peter Charles,M,52,175,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Jumping  Team,Gold
19901,Tina Alexandria Charles,F,23,193,88,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
20042,Darvin Francisco Chvez Ramrez,M,22,NA,NA,Mexico,MEX,2012 Summer,2012,Summer,London,Football,Football Men's Football,Gold
20080,Yuriy Volodymyrovych Cheban,M,26,185,93,Ukraine,UKR,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Canadian Singles  200 metres,Gold
20130,Diana Maria Chelaru,F,18,150,NA,Romania,ROU,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
20182,Chen Ding,M,19,175,62,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,Gold
20238,Chen Long,M,23,188,81,China,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Singles,Bronze
20258,Chen Ruolin,F,19,160,47,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Platform,Gold
20258,Chen Ruolin,F,19,160,47,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Gold
20291,Chen Xiaojun,F,19,167,104,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
20312,Chen Yibing,M,27,160,58,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
20312,Chen Yibing,M,27,160,58,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Rings,Silver
20315,Chen Ying,F,34,164,67,China,CHN,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Sporting Pistol  25 metres,Silver
20351,Lauren Nicole Cheney (-Holiday),F,24,173,70,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
20374,Cheng Ming,F,26,165,65,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver
20446,Lyubov Viktorovna Cherkashina,F,24,171,53,Belarus,BLR,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze
20486,Tatyana Sergeyevna Chernova,F,24,189,63,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,Bronze
20525,Vivian Jepkemoi Cheruiyot,F,28,153,40,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 5 000 metres,Silver
20525,Vivian Jepkemoi Cheruiyot,F,28,153,40,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 10 000 metres,Bronze
20671,Anna Vladimirovna Chicherova,F,30,180,57,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,Gold
20679,Kenta Chida,M,26,170,65,Japan,JPN,2012 Summer,2012,Summer,London,Fencing,Fencing Men's Foil  Team,Silver
20796,Zulfiya Salakharovna Chinshanlo,F,19,155,53,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Featherweight,Gold
20978,Choi Byeong-Cheol,M,30,173,70,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,Fencing Men's Foil  Individual,Bronze
20996,Choi Eun-Sook,F,26,169,59,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,Fencing Women's epee  Team,Silver
21018,Choi Hyeon-Ju,F,27,172,65,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Gold
21023,Choi In-Jeong,F,22,174,59,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,Fencing Women's epee  Team,Silver
21082,Choi Yeong-Rae,M,30,166,74,South Korea,KOR,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Free Pistol  50 metres,Silver
21147,Mavzuna Chorieva,F,19,160,60,Tajikistan,TJK,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Bronze
21174,Maialen Chourraut Yurramendi,F,29,161,55,Spain,ESP,2012 Summer,2012,Summer,London,Canoeing,Canoeing Women's Kayak Singles  Slalom,Bronze
21423,Clarissa Kyoko Mei Ling Chun,F,30,150,48,United States,USA,2012 Summer,2012,Summer,London,Wrestling,Wrestling Women's Flyweight  Freestyle,Bronze
21544,Csar Augusto Cielo Filho,M,25,195,80,Brazil,BRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,Bronze
21618,Mihaela Ciobanu Ciobanu,F,39,175,73,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
21667,Anatolii Crcu,M,23,178,94,Moldova,MDA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
21668,"Christopher ""Chris"" Ciriello",M,26,182,83,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
21747,"Edward ""Ed"" Clancy",M,27,185,79,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Team Pursuit  4 000 metres,Gold
21747,"Edward ""Ed"" Clancy",M,27,185,79,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Omnium,Bronze
21835,Saskia Clark,F,32,176,68,Great Britain,GBR,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,Silver
21900,Scott Tyler Clary,M,23,185,84,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Backstroke,Gold
21935,Vctor Claver Arocas,M,23,206,107,Spain,ESP,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
21954,"William Bundu ""Will"" Claye",M,21,181,72,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,Bronze
21954,"William Bundu ""Will"" Claye",M,21,181,72,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,Silver
21966,Jacob Clear,M,27,185,86,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Fours  1 000 metres,Gold
22166,Ryan Andrew Cochrane,M,23,192,80,Canada,CAN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 1 500 metres Freestyle,Silver
22190,Roxana Daniela Coco,F,23,158,68,Romania,ROU,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Light-Heavyweight,Silver
22267,Nathan Cohen,M,26,184,87,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
22324,"Charles ""Charlie"" Cole",M,26,194,90,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
22673,Michael John Conlan,M,20,170,56,Ireland,IRL,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,Bronze
22867,"Althea Kristina ""Tina"" Cook (Gifford-)",F,41,175,71,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Three-Day Event  Team,Silver
22966,Iztok op,M,40,190,89,Slovenia,SLO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Bronze
22973,"Katherine Sarah ""Kat"" Copeland",F,21,172,58,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,Gold
23001,Bryan Coquard,M,20,169,58,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Omnium,Silver
23096,Monique Adelinde Cornelissen,F,33,168,55,Netherlands,NED,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Dressage  Individual,Silver
23096,Monique Adelinde Cornelissen,F,33,168,55,Netherlands,NED,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Dressage  Team,Bronze
23137,Jos de Jess Corona Rodrguez,M,30,188,83,Mexico,MEX,2012 Summer,2012,Summer,London,Football,Football Men's Football,Gold
23206,Javier Corts Granados,M,23,171,70,Mexico,MEX,2012 Summer,2012,Summer,London,Football,Football Men's Football,Gold
23426,Natalie Anne Coughlin (-Hall),F,29,173,63,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
23519,Alicia Jayne Coutts,F,24,176,69,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
23519,Alicia Jayne Coutts,F,24,176,69,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
23519,Alicia Jayne Coutts,F,24,176,69,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,Bronze
23519,Alicia Jayne Coutts,F,24,176,69,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Individual Medley,Silver
23519,Alicia Jayne Coutts,F,24,176,69,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
23589,Lionel Cox,M,31,185,74,Belgium,BEL,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Small-Bore Rifle  Prone  50 metres,Silver
23657,"Kameryn Louise ""Kami"" Craig",F,25,181,88,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
23703,Sal Craviotto Rivero,M,27,192,98,Spain,ESP,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Singles  200 metres,Silver
23762,Margalida Cresp Jaume,F,21,170,55,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
23820,Sebastian Eduardo Crismanich,M,25,183,79,Argentina,ARG,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Welterweight,Gold
23964,Will Crothers,M,25,195,95,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
23988,"Kimberley ""Kim"" Crow-Brennan",F,26,188,74,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Single Sculls,Bronze
23988,"Kimberley ""Kim"" Crow-Brennan",F,26,188,74,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,Silver
24093,Lszl Cseh  Jr.,M,26,188,83,Hungary,HUN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
24111,va Csernoviczki,F,25,160,51,Hungary,HUN,2012 Summer,2012,Summer,London,Judo,Judo Women's Extra-Lightweight,Bronze
24122,Douglas Csima,M,26,191,100,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
24153,Vernica Mara Cuadrado Dehesa,F,33,184,73,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
